sl_no,project_code,legacy_ocms_code,pmgid,project_name,state,implementing_agency,start_date,original_completion_date,revised_completion_date,original_cost,revised_cost,cumulative_expenditure,physical_progress,reporting_period,source_filename
1426,N24001462,,,2-LANE WITH PS OF NEAR KARRI VILLAGE TO ETAWAH SECTION OF NH- 92 FROM KM.30.000 TO 57.346 UNDER GNHCP,,MoRTH,2020-04,2024-07,,211.09,,147.58,96.00,2025-06,FR_JUNE_2025.pdf
1427,N24001464,,,PROJECTS- REHABILITATION AND UPGRADATION OF NH-731A FROM KM 0.00 TO KM.35.00,,MoRTH,2021-03,2023-08,,264.86,,129.12,84.00,2025-06,FR_JUNE_2025.pdf
1428,N24001469,,,IMPROVEMENT AND UPGRADATION TO TWO LANE WITH PAVED SHOULDER CONFIGURATION FROM EXISTING KM 55.00 TO,,MoRTH,2021-11,2024-05,,307.11,,199.38,91.00,2025-06,FR_JUNE_2025.pdf
1429,N24001471,,,R/U TO 2-LANE WITH PS OF BEWAR TO ALLAHGANJ SECTION OF NH-730C FROM KM.0.00 TO 52.770 UNDER GNHCP,,MoRTH,2020-04,2024-11,,325.24,340.16,284.35,98.00,2025-06,FR_JUNE_2025.pdf
1430,N24001479,,,WIDENING AND UPGRADATION TO FOUR LANE CONFIGURATION FROM KM.34.900 (BHADOHI) TO KM.73.134 (JAUNPUR),,MoRTH,2021-03,2024-05,,395.62,392.03,281.93,76.00,2025-06,FR_JUNE_2025.pdf
1431,N24001480,,,WIDENING AND STRENGTHENING FROM KM 0.00 TO KM 15.089 OF NH- 334A (PURKAJI-LAKSAR-HARIDWAR ROAD) TO TW,,MoRTH,2021-10,2024-04,,227.06,,141.89,100.00,2025-06,FR_JUNE_2025.pdf
1432,N24001523,,,6L ACCESS-CONTROLLED HIGHWAY FROM (GANESHPUR) TO(NEAR MOHAND) OF GANESHPUR ? DEHRADUN SECTION FROM K,,NHAI,2021-03,2023-10,2025-07,836.24,,792.55,98.85,2025-06,FR_JUNE_2025.pdf
1433,N24001524,,,6L OF ACCESS-CONTROLLED HIGHWAY FROM MOHAND TO DAAT KALI TUNNEL OF GANESHPUR ? DEHRADUN SECTION FROM,,NHAI,2021-03,2023-10,2025-07,990.28,,997.62,98.89,2025-06,FR_JUNE_2025.pdf
1434,N24001587,,,WIDENING AND STRENGTHENING OF SECTION FROM BHARTHANA CHOWK TO KODARKOOT (KM. 0.00 TO KM. 40.00) OF,,MoRTH,2020-03,2024-09,,262.37,343.77,278.92,85.00,2025-06,FR_JUNE_2025.pdf
1435,N24001726,,,4L SPUR OF SHAMLI-MUZZAFARNAGAR CONNECTING NH-709AD (PANIPAT- SHAMLI-MUZAFFARNAGAR) AND NH-58 (MEERUT,,NHAI,2023-01,2024-08,,391.26,,14.12,80.30,2025-06,FR_JUNE_2025.pdf
1436,N24001727,,,"IMPROVEMENT AND UP-GRADATION OF EXISTING ROAD TO 2/4L PS FROM KM 40.000 TO 88.750, START OF KHUTAR B",,NHAI,2022-03,2025-02,,762.62,,571.23,95.50,2025-06,FR_JUNE_2025.pdf
1437,N24001729,,,4L SPUR OF PANIPAT - SHAMLI CONNECTING NH-709AD (PANIPAT ? SHAMLI ? MUZAFFARNAGAR) AND NH- 709A (KARN,,NHAI,2022-08,2024-04,,326.79,,113.42,98.50,2025-06,FR_JUNE_2025.pdf
1438,N24001730,,,4L FROM GAJU VILLAGE AT KM 32.982 TO DEVINAGAR BYPASS (END) AT KM 208.000 OF NH 530B (PKG 1C),,NHAI,2021-12,2025-01,,1384.79,,657.94,97.98,2025-06,FR_JUNE_2025.pdf
1439,N24001731,,,6L GREENFIELD KANPUR - LUCKNOW (EXPRESSWAY) PKG II FROM KM. 28.500 TO KM. 73.744,,NHAI,2021-12,2025-05,2025-05,2470.64,,691.28,94.68,2025-06,FR_JUNE_2025.pdf
1440,N24001732,,,"IMPROVEMENT AND UP-GRADATION OF EXISTING ROAD TO 4L PS FROM KM 229.070 TO 260.800, END OF HARDOI DIS",,NHAI,2021-12,2024-10,,540.97,,314.76,94.76,2025-06,FR_JUNE_2025.pdf
1441,N24001733,,,6L ACCESS CONTROLLED GREENFIELD HIGHWAY OF JUNCTION OF EPE (VILL.-MAVIKALAN) TO VILL.- LOHADDA FROM K,,NHAI,2022-03,2024-08,,1602.48,,454.77,94.00,2025-06,FR_JUNE_2025.pdf
1442,N24001734,,,6L ACCESS CONTROL GREENFIELD HIGHWAY OF VILL-LOHADDA TO VILL- KARAUNDA MAHAJAN FROM KM. 27.000 TO KM.,,NHAI,2022-03,2024-08,,1335.45,,480.89,85.02,2025-06,FR_JUNE_2025.pdf
1443,N24001735,,,6L ACCESS CONTROL GREENFIELD HIGHWAY OF VILL-KHYAWARI TO VILL- LATIFPUR AT SAHARANPUR BYPASS FROM KM,,NHAI,2022-03,2024-08,,1428.19,,544.15,89.50,2025-06,FR_JUNE_2025.pdf
1444,N24001736,,,6L ACCESS CONTROL GREENFIELD HIGHWAY OF VILL-KARAUNDA MAHAJAN TO VILL-KHYAWARI FROM KM. 56.500 TO K,,NHAI,2022-01,2024-08,,1159.96,,515.80,98.69,2025-06,FR_JUNE_2025.pdf
1445,N24001737,,,"4LPS OF MUZAFFARNAGAR TO MIRANPUR SECTION OF NH-709AD, PKG-III",,NHAI,2021-11,2024-04,,923.15,,455.61,100.00,2025-06,FR_JUNE_2025.pdf
1446,N24001738,,,"2LPS OF BIJNOR TO KOTAWALI SECTION OF NH-709AD, PKG-IV",,NHAI,2021-09,2023-10,2024-12,300.79,,122.56,80.61,2025-06,FR_JUNE_2025.pdf
1447,N24001739,,,REHABILITATION and UPGRADATION FROM 2 LANE TO 4 LANE OF NH STRETCH UNDER BHARATMALA PARIYOJANA FOR U,,NHAI,2019-10,2023-11,2024-12,1779.83,,1066.00,100.00,2025-06,FR_JUNE_2025.pdf
1448,N24001744,,,"4L OF SHAMLI BYAPSS- SAHARANPUR FROM KM 92.2 TO KM 155.025 SECTION OF NH-709B, PKG-II",,NHAI,2019-05,2022-11,,779.17,,71.39,98.50,2025-06,FR_JUNE_2025.pdf
1449,N24001745,,,KANPUR LUCKNOW EXPRESSWAY PKG- 1 CONSTRUCTION OF 6-LANE TO EIGHT LANE OF KANPUR LUCKNOW EXPRESSWAY (N,,NHAI,2021-12,2025-07,2025-07,1972.10,,504.87,67.00,2025-06,FR_JUNE_2025.pdf
1450,N24001746,,,2-LANE EXISTING RAMPUR BYPASS OF RAMPUR TO BE DEVELOPED TO 4- LANE ON EPC MODE IN THE STATE OF UTTAR,,NHAI,2021-03,2024-04,2025-07,364.47,,209.19,92.98,2025-06,FR_JUNE_2025.pdf
1451,N24001753,,,4 LANING OF NAJIBABAD BYPASS OF NH-119 FROM KM. 105.423 TO KM. 118.373 (EXCLUDING 2.45 KM. OF NH-74,,NHAI,2022-02,2024-06,2025-06,570.98,570.98,424.98,97.49,2025-06,FR_JUNE_2025.pdf
1452,N24001754,,,SPUR OF MEERUT-GARH- MUKTESHWAR SECTION(NH-709A) CONNECTING NH-119 AND NH-58 BYPASSING MEERUT TOWN,,NHAI,2022-01,2024-10,,953.79,,384.66,71.02,2025-06,FR_JUNE_2025.pdf
1453,N24001755,,,4-LANING OF MEERUT NAJIBABAD SECTION FROM KM. 11.500 TO KM 39.250 AND KM 86.590 TO KM. 112.545.IN TH,,NHAI,2019-10,2023-03,2024-12,1936.68,,1380.90,100.00,2025-06,FR_JUNE_2025.pdf
1454,N24001772,,,4 LANE CONNECTOR FROM DELHI MEERUT EXPRESSWAY KM 50.000 TO KM 8.520 OF NH 235 IN THE STATE OF UTTAR,,NHAI,2021-08,2024-03,2024-12,1147.26,,172.34,60.00,2025-06,FR_JUNE_2025.pdf
1455,N24001826,,,VARANASI RING ROAD (PKG-II) CONNECTING SANDAHA VILLAGE (KM 11.70 / NH-29) WITH REVASA VILLAGE (KM 81,,NHAI,2019-02,2022-02,2025-06,927.77,,1202.77,91.25,2025-06,FR_JUNE_2025.pdf
1456,N24001830,,,SIX LANE ACCESS CONTROLLED OF DELHI SAHARANPUR HIGHWAY FROM DELHI UP BORDER TO EPE JUNCTION CH.14.75,,NHAI,2020-06,2023-11,2024-12,2002.79,,1989.85,99.00,2025-06,FR_JUNE_2025.pdf
1457,N24001851,,,4L FROM MATHURA BYPASS (START) AT EXISTING KM. 154.20 OF NH-44 TO GAJU VILLAGE AT KM 32.982 OF NH-53,,NHAI,2022-01,2025-03,,1738.20,,742.13,65.00,2025-06,FR_JUNE_2025.pdf
1458,N24001852,,,6L OF AGRA BYPASS (NORTHERN) CONNECTING KM. 174.500 OF NH-2 (NEW NH-19) TO KM. 141.000 OF YAMUNA EXP,,NHAI,2021-10,2025-02,,957.62,,832.80,86.00,2025-06,FR_JUNE_2025.pdf
1459,N24001853,,,CONSTRUCTION OF LEFT OUT PORTION OF AGRA INNER RING ROAD CONNECTING VILLAGE DEORI TO NH- 44 VILLAGE B,,NHAI,2021-10,2024-09,2025-03,772.05,,593.39,67.50,2025-06,FR_JUNE_2025.pdf
1460,N24001929,,,CONSTRUCTION OF 4-LANE GREEN FIELD HIGHWAY FROM KM. 35.000 TO KM. 49.155 OF NH-731A WITH PAVED SHOUL,,MoRTH,2022-01,2025-10,,697.66,,318.82,98.00,2025-06,FR_JUNE_2025.pdf
1461,N24001992,,,BALANCE WORKS OF 4-LANNING OF RAMPUR-KATHGODAM SECTION OF NH-87 (NEW NH NO. 09) FROM KM. 0.000 (KM 1,,NHAI,2022-08,2024-02,2025-07,199.31,244.26,190.10,97.62,2025-06,FR_JUNE_2025.pdf
1462,N24001996,,,CONSTRUCTION OF TWO LANE WITH PAVED SHOULDER HIGHWAY FROM DESIGN CH.0.000 TO CH.49.2OO OF NH- 731B ON,,MoRTH,2022-03,2025-11,,640.18,602.76,487.39,81.00,2025-06,FR_JUNE_2025.pdf
1463,N24001997,,,CONSTRUCTION OF SHOHRATGARH BYPASS ON NH-730 UNDER EPC MODE IN THE STATE OF UTTAR PRADESH,,MoRTH,2022-10,2025-05,,189.31,,59.91,22.00,2025-06,FR_JUNE_2025.pdf
1464,N24002015,,,IMPROVEMENT AND UPGRADATION TO TWO LANE WITH PAVED SHOULDER CONFIGURATION FROM EXISTING KM 90.00 TO,,MoRTH,2021-11,2025-06,,403.36,328.49,150.57,73.00,2025-06,FR_JUNE_2025.pdf
1465,N24002016,,,CONSTRUCTION OF PRATAPGARH BYPASS (EXTENSION) CONNECTING NH-31 TO NH-330,,MoRTH,2022-10,2025-06,,225.17,,96.56,55.00,2025-06,FR_JUNE_2025.pdf
1466,N24002029,,,WIDENING TO FOUR LANE WITH PAVED SHOULDER FROM DESIGN KM.49.200 TO KM.89.285 OF NH-731B ON EPC MODE,,MoRTH,2022-03,2026-01,,917.91,956.30,615.53,47.00,2025-06,FR_JUNE_2025.pdf
1467,N24002031,,,CONSTRUCTION OF TWO LANE WITH PAVED SHOULDER FROM EXISTING KM.0.000 TO KM.55.610 (DESIGN KM. 0.000 T,,MoRTH,2021-12,2026-02,,840.93,773.58,524.04,44.00,2025-06,FR_JUNE_2025.pdf
1468,N24002032,,,CONSTRUCTION OF 4-LANE HIGHWAY WITH PAVED SHOULDERS FROM KM 49.155 TO KM 74.700 OF NH-731A ON HYBRID,,MoRTH,2022-01,2026-01,,1156.72,,407.20,70.00,2025-06,FR_JUNE_2025.pdf
1469,N24002036,,,DEVELOPMENT OF SIX-LANE ACCESS CONTROLLED HIGHWAY FROM GOGWAN JALALPUR (SHAMLI DISTRICT) TO RANIPUR,,NHAI,2022-04,2025-05,,1843.59,,843.87,50.20,2025-06,FR_JUNE_2025.pdf
1470,N24002073,,,GARHMUKTESHWAR (KM. 83.200 OF NH-24) TO MEERUT (KM. 9.860 OF NH- 235) INCLUDING CONNECTOR TO NH- 119,,NHAI,2019-10,2023-10,,2068.99,2171.00,209.60,53.08,2025-06,FR_JUNE_2025.pdf
1471,N24002086,,,CONSTRUCTION OF FOUR LANE HIGHWAY FORM GHAZIPUR BALLIA UP BIHAR STATE BORDER (GREENFIELD) SECTION OF,,NHAI,2022-10,2025-07,,1706.47,,719.13,77.25,2025-06,FR_JUNE_2025.pdf
1472,N24002087,,,CONSTRUCTION OF FOUR LANE HIGHWAY FROM GHAZIPUR BALLIA UP BIHAR STATE BORDER (GREENFIELD) SECTION OF,,NHAI,2022-10,2025-10,,1493.14,,93.30,66.00,2025-06,FR_JUNE_2025.pdf
1473,N24002088,,,CONSTRUCTION OF FOUR LANE HIGHWAY FROM GHAZIPUR BALLIA UP BIHAR STATE BORDER (GREENFIELD) SECTION OF,,NHAI,2022-10,2025-08,,1493.50,,492.86,58.00,2025-06,FR_JUNE_2025.pdf
1474,N24002089,,,CONSTRUCTION OF FOUR LANE HIGHWAY FROM GHAZIPUR BALLIA UP BIHAR STATE BORDER GREENFIELD SECTION OF N,,NHAI,2022-10,2025-06,,617.87,,106.20,72.00,2025-06,FR_JUNE_2025.pdf
1475,N24002090,,,CONSTRUCTION OF FOUR-LANE ?WESTERN SIDE SPUR OF RAMPUR- RUDRAPUR SECTION CONNECTING NH-24 TO NH-87 BY,,NHAI,2021-03,2024-11,2025-12,646.27,,110.65,52.09,2025-06,FR_JUNE_2025.pdf
1476,N24002093,,,"IMPROVEMENT , UP-GRADATION OF NH-734 SECTION OF MORADABAD - THAKURDWARA - KASHIPUR: ?PACKAGE-I: MORA",,NHAI,2022-10,2025-09,,1841.92,,449.98,54.40,2025-06,FR_JUNE_2025.pdf
1477,N24002094,,,"IMPROVEMENT AND UP-GRADATION OF EXISTING ROAD TO 4L PS FROM KM 123.650 TO 175.080, FROM START OF SHA",,NHAI,2022-09,2025-11,,1212.26,,361.81,34.19,2025-06,FR_JUNE_2025.pdf
1478,N24002095,,,FOUR LANING OF SONAULI GORAKHPUR SECTION OF NH 29E (NEW NH 24) FROM DESIGN CH. 0.000 TO DESIGN CH. 7,,NHAI,2021-12,2025-03,,2555.50,,966.89,63.57,2025-06,FR_JUNE_2025.pdf
1479,N24002096,,,CONSTRUCTION OF 4 LANE GREEN FIELD NORTHERN EAST SIDE GORAKHPUR BYPASS (26.616 KMS) STARTING FROM NH,,NHAI,2023-02,2026-01,,1973.98,,736.14,48.50,2025-06,FR_JUNE_2025.pdf
1480,N24002097,,,STRENGTHENING OF EXISTING 4L AYODHYA BYPASS SECTION FROM DESIGN KM.121.600 TO KM. 144.020 OF NH 28 (,,NHAI,2023-02,2025-09,,526.45,,228.37,83.00,2025-06,FR_JUNE_2025.pdf
1481,N24002104,,,CONSTRUCTION OF RING ROAD AROUND KANPUR FROM KM.000 TO KM. 23.325 (CHACHENDI SACHENDI I TO MAHARAJPU,,NHAI,2023-01,2026-06,,1754.00,,350.78,35.20,2025-06,FR_JUNE_2025.pdf
1482,N24002105,,,CONSTRUCTION OF NEW 4 LANE PRAYAGRAJ SOUTHERN BYPASS (PHASE-I) FROM DESIGN KM 43+200 (AT MAHUWARI VI,,NHAI,2023-08,2026-06,,1378.36,,213.86,30.89,2025-06,FR_JUNE_2025.pdf
1483,N24002106,,,CONSTRUCTION OF NEW 4 LANE PRAYAGRAJ SOUTHERN BYPASS FROM DESIGN KM 50.860 (NABABA URF NIBI KALA UPA,,NHAI,2023-08,2025-03,,993.77,,372.98,92.98,2025-06,FR_JUNE_2025.pdf
1484,N24002115,,,CONSTRUCTION OF MARIAHU BYPASS WITH FOUR LANE PAVED SHOULDER CONFIGURATION (KM.53.540 TO KM.59.200),,MoRTH,2023-03,2025-08,,438.24,362.39,211.72,39.00,2025-06,FR_JUNE_2025.pdf
1485,N24002116,,,REHABILITATION AND UPGRADATION FROM KM 51.600 TO KM 75.700 OF NH- 321G (NUHKHAS TO ETAH SECTION) TO T,,MoRTH,2022-01,2025-08,,343.54,,75.96,42.00,2025-06,FR_JUNE_2025.pdf
1486,N24002120,,,CONSTRUCTION OF JASRA BYPASS WITH FOUR LANE PAVED SHOULDER CONFIGURATION FROM KM. 379.670 ON NH-76 (,,MoRTH,2023-02,2025-09,,274.06,,135.53,88.00,2025-06,FR_JUNE_2025.pdf
1487,N24002121,,,IMPROVEMENT AND UP-GRADATION TO TWO LANE WITH PAVED SHOULDER CONFIGURATION FROM EXISTING KM. 420.00,,MoRTH,2022-01,2025-09,,509.65,,188.84,34.00,2025-06,FR_JUNE_2025.pdf
1488,N24002134,,,REHABILITATION AND UP-GRADATION FROM KM. 0.000 TO KM. 40.390 OF NH- 730S (MAHARAJGANJ ? NICHLOUL ? TH,,MoRTH,2023-03,2025-12,,809.25,,279.77,35.00,2025-06,FR_JUNE_2025.pdf
1489,N24002138,,,CONSTRUCTION OF FOUR LANE HIGHWAY WITH PAVED SHOULDER FROM KM.74.700 TO KM.112.950 OF NH- 731A (I/C Y,,MoRTH,2022-03,2026-06,,1141.67,,423.37,50.00,2025-06,FR_JUNE_2025.pdf
1490,N24002150,,,CONSTRUCTION OF BALRAMPUR BYPASS WITH 2L FLEXIBLE PAVEMENT CONFIGURATION FROM KM.223.000 OF NH-330 T,,MoRTH,2022-12,2026-02,,515.69,,187.80,37.00,2025-06,FR_JUNE_2025.pdf
1491,N24002199,,,WIDENING TO 4L RIGID PAVEMENT CONFIGURATION FROM KM 90.00 TO KM 100.800 OF NH-96 (KM 42.O TO KM 53.3,,MoRTH,2022-12,2026-11,,309.63,,13.52,15.00,2025-06,FR_JUNE_2025.pdf
1492,N24002201,,,IMPROVEMENT AND UP-GRADATION TO TWO LANE WITH PAVED SHOULDER/FOUR LANE CONFIGURATION FROM EXISTING K,,MoRTH,2022-01,2027-05,,974.19,,616.12,14.00,2025-06,FR_JUNE_2025.pdf
1493,N24002211,,,REHABILITATION AND UPGRADATION TO FOUR LANE ROAD FROM KM 70.500 TO KM 78.600 OF NH-92 UNDER EPC MODE,,MoRTH,2022-01,2027-01,,296.02,,27.96,,2025-06,FR_JUNE_2025.pdf
1494,N24002212,,,WIDENING AND STRENGTHENING FROM DESIGN KM. 67.280 TO KM. 88.622 OF NH-727A (SALEMPUR- MAIRWA ROAD) TO,,MoRTH,2023-03,2026-07,,371.89,,151.99,45.00,2025-06,FR_JUNE_2025.pdf
1495,N24002213,,,REHABILITATION and UP-GRADATION TO 2L+PS FROM KM. 0.0 TO KM. 7.80 AND KM. 35.400 TO KM. 52.345 (DESI,,MoRTH,2023-03,2026-07,,701.02,,270.54,22.00,2025-06,FR_JUNE_2025.pdf
1496,N24002214,,,CONSTRUCTION OF AMETHI BYPASS (PART-II) AT KM.30.050 OF NH-931 UNDER EPC MODE IN THE STATE OF UTTAR,,MoRTH,2022-12,2027-02,,283.86,,58.92,7.00,2025-06,FR_JUNE_2025.pdf
1497,N24002234,,,WIDENING TO 4L FROM KM.108.50 TO 139.00 OF NH-135A PKG-II (JAUNPUR TO AKBARPUR SECTION) ON HAM IN TH,,MoRTH,2023-03,2027-03,,1511.57,,154.69,12.00,2025-06,FR_JUNE_2025.pdf
1498,N24002235,,,CONSTRUCTION OF RAEBARELI RING ROAD (PHASE-2) WITH FOUR LANE CONFIGURATION FOR RAEBARELI CITY IN THE,,MoRTH,2022-03,2027-05,,1273.72,,330.15,,2025-06,FR_JUNE_2025.pdf
1499,N24002240,,,"IMPROVEMENT AND UP-GRADATION OF NH-227B (84 KOSI PARIKRAMA MARG) PACKAGE ?I, FROM KM 228.920 (JAGARN",,MoRTH,2022-03,2026-11,,912.50,,388.50,1.00,2025-06,FR_JUNE_2025.pdf
1500,N24002241,,,"IMPROVEMENT AND UP-GRADATION OF NH-227B (84 KOSI PARIKRAMA MARG) PACKAGE ?III, FROM KM.47.800 (GOSAI",,MoRTH,2022-03,2026-11,,587.97,,107.68,3.00,2025-06,FR_JUNE_2025.pdf
1501,N24002245,,,CONSTRUCTION OF BASTI RING ROAD (PHASE-I) WITH 4L CONFIGURATION FOR BASTI CITY IN THE STATE OF UTTAR,,MoRTH,2022-12,2027-06,,1138.72,,263.70,,2025-06,FR_JUNE_2025.pdf
1502,N24000331,,,CONSTRUCTION OF RING ROAD FOR RAEBARELI CITY (PHASE -I) ON EASTERN SIDE OF NH 24B,,MoRTH,2019-12,2022-04,,282.41,,276.35,88.00,2025-06,FR_JUNE_2025.pdf
1503,N24000564,,,4-LANNING OF HARIDWAR-NAGINA SECTION OF NH 74 FROM (KM 204.300 OF NH 58) TO KM 73.00,,NHAI,2016-03,2020-07,2025-07,1408.00,1659.12,1336.33,91.39,2025-06,FR_JUNE_2025.pdf
1504,N24000798,,,SIX LANING OF HAPUR BYPASS TO MORADABAD SECTION INCLUDING HAPUR BYPASS FROM KM 50.000 (DESIGN CHAINA,,NHAI,2018-03,2021-11,,2140.93,,2081.52,100.00,2025-06,FR_JUNE_2025.pdf
1505,N24001306,,,TWO / FOUR LANING OF RAEBARELI - JAGDISHPUR SECTION OF NH-330A FROM KM. 0.000 TO KM. 47.800 (DESIGN,,NHAI,2020-10,2023-03,,724.60,,569.96,96.00,2025-06,FR_JUNE_2025.pdf
1506,N28000144,,,KANPUR METRO RAIL PROJECT,,LMRCL,2019-05,2024-03,,11076.48,,8839.21,72.60,2025-06,FR_JUNE_2025.pdf
1507,N28000145,,,AGRA METRO RAIL PROJECT,,LMRCL,2019-05,2024-03,,8379.62,,5116.00,54.70,2025-06,FR_JUNE_2025.pdf
1508,N30000021,,,INTERCEPTION AND DIVERSION WORKS AND STP AT MUZAFFARNAGAR UTTAR PRADESH,,UPJalNigam,2019-01,2021-12,2020-01,231.79,234.03,141.79,100.00,2025-06,FR_JUNE_2025.pdf
1509,N30000024,,,SEWERAGE SCHEME INTERCEPTION AND DIVERSION WITH STP WORKS AT MEERUT UTTAR PRADESH,,UPJalNigam,2019-02,2022-06,,681.78,,13.34,27.00,2025-06,FR_JUNE_2025.pdf
1510,N04000085,,,"CONSTRUCTION OF DOMESTIC PASSENGER TERMINAL BUILDING AT DEHRADUN AIRPORT, DEHRADUN",,AAI,2018-07,2020-09,2024-09,456.86,500.00,483.96,100.00,2025-06,FR_JUNE_2025.pdf
1511,N18000010,,,TEHRI PUMPED STORAGE PLANT(1000MW),,THDCIL,2006-07,2010-07,2022-06,1657.00,4825.60,8046.19,98.30,2025-06,FR_JUNE_2025.pdf
1512,N18000014,,,TAPOVAN-VISHNUGAD HEP (4X130MW),,NTPC,2006-11,2013-03,2021-12,2978.48,,7007.93,72.40,2025-06,FR_JUNE_2025.pdf
1513,N18000042,,,VISHNUGAD PIPALKOTI HYDRO ELECTRIC PROJECT,,THDCIL,2008-08,2013-06,,2491.58,3860.35,4918.46,71.00,2025-06,FR_JUNE_2025.pdf
1514,N18000142,,,LATA-TAPOVAN HYDRO ELECTRIC POWER PROJECT 3X57 MW,,NTPC,2012-07,2017-08,,1527.00,,149.93,,2025-06,FR_JUNE_2025.pdf
1515,N22000406,,,RISHIKESH - KARNAPRAYAG NEW LINE,,RVNL,2011-04,2025-12,,38953.15,,18820.04,,2025-06,FR_JUNE_2025.pdf
1516,N24001525,,,6L ACCESS-CONTROLLED HIGHWAY OF DAAT KALI TUNNEL - DEHRADUN OF GANESHPUR ? DEHRADUN SECTION FROM KM.,,NHAI,2021-03,2024-03,2025-05,169.08,,105.77,99.99,2025-06,FR_JUNE_2025.pdf
1517,N24001526,,,UPGRADATION AND 4L OF HARIDWAR BYPASS FROM KM 0.000 (KM 188.100 OF NH-58) TO KM. 15.100 (KM 5.100 OF,,NHAI,2021-08,2024-10,2025-08,1377.79,1384.11,684.93,58.41,2025-06,FR_JUNE_2025.pdf
1518,N24001553,,,4L MEDINIPUR TO BALLUPUR FROM KM. 458.65 TO KM. 487.65 OF NH- 07(PKG-2),,NHAI,2022-03,2025-02,2025-11,1092.90,1092.90,463.92,89.25,2025-06,FR_JUNE_2025.pdf
1519,N24001990,,,4L POANTA SAHEB?MEDNIPUR FROM KM. 435.65 TO KM. 458.65 OF NH- 07(PKG-1),,NHAI,2022-06,2025-05,2025-10,524.54,683.26,91.94,74.78,2025-06,FR_JUNE_2025.pdf
1520,N24001991,,,ACCESS ROAD/BRIDGE CONNECTIVITY FROM NH-09 AT KM.40 NEAR JAGBUDA BRIDGE (INDIA) TO BOUNDARY PILLAR,,NHAI,2022-05,2024-09,2026-11,314.31,,178.52,71.79,2025-06,FR_JUNE_2025.pdf
1521,N24002163,,,CONSTRUCTION FOR MITIGATION MEASURES KM 368.00-UTTARAKHAND- TO KM 433.00 ON NH-07-PKG-1,,NHIDCL,2023-12,2025-12,,216.88,,82.19,75.80,2025-06,FR_JUNE_2025.pdf
1522,N24002164,,,CONSTRUCTION FOR MITIGATION MEASURES KM 450.00-UTTARAKHAND- TO KM 468.00 ON NH-07-PKG-3,,NHIDCL,2023-12,2025-12,,250.33,,46.63,48.50,2025-06,FR_JUNE_2025.pdf
1523,N24002206,,,CONSTRUCTION FOR MITIGATION MEASURES PKG-2,,NHIDCL,2023-12,2026-06,,259.64,,18.62,20.23,2025-06,FR_JUNE_2025.pdf
1524,N24000465,,,4-LANING OF KASHIPUR-SITARGANJ SECTION,,AMR,2012-11,2016-08,,605.84,,0.00,,2025-06,FR_JUNE_2025.pdf
1525,N24000742,,,2 LANE WITH PAVED SHOULDER FROM KM 399.00 TO KM 430.00 OF KARANPARYAG TO CHAMOLI UNDER CHARDHAM PARI,,NHIDCL,2018-03,2020-11,,403.36,,340.32,100.00,2025-06,FR_JUNE_2025.pdf
1526,N24000743,,,2 LANE WITH PAVED SHOULDER FROM KM 430.00 TO KM 468.00 OF CHAMOLI TO PAINI UNDER CHARDHAM PARIYOJNA,,NHIDCL,2018-03,2020-11,,417.24,,344.20,100.00,2025-06,FR_JUNE_2025.pdf
1527,N24000772,,,RECONSTRUCTION WITH GEOMETRIC IMPROVEMENT OF EXISTING 2 LANE/INTERMEDIATE LANE TO 2LANE WITH PAVED S,,MoRTH,2017-12,2019-12,,257.34,,232.69,100.00,2025-06,FR_JUNE_2025.pdf
1528,N24000773,,,RECONSTRUCTION WITH GEOMETRIC IMPROVEMENT OF EXISTING 2 LANE/INTERMEDIATE LANE TO 2LANE WITH PAVED S,,MoRTH,2017-12,2019-12,,200.34,,227.98,100.00,2025-06,FR_JUNE_2025.pdf
1529,N24000774,,,WIDENING OF EXISTING SINGLE LANE ROAD TO TWO LANE WITH PAVED SHOULDERS CONFIGURATION FROM KM. 235.00,,MoRTH,2017-12,2019-12,,248.22,,236.80,100.00,2025-06,FR_JUNE_2025.pdf
1530,N24000775,,,RECONSTRUCTION WITH GEOMETRIC IMPROVEMENT OF EXISTING 2 LANE/INTERMEDIATE LANE TO 2LANE WITH PAVED S,,MoRTH,2017-06,2019-06,,282.08,,234.97,100.00,2025-06,FR_JUNE_2025.pdf
1531,N24000776,,,RECONSTRUCTION WITH GEOMETIC IMPROVEMENT OF EXISTING TWO LANE TO 2- LANE WITH PAVED SHOULDERS CONFIG,,MoRTH,2017-11,2019-11,,232.81,,201.58,100.00,2025-06,FR_JUNE_2025.pdf
1532,N24000777,,,RECONSTRUCTION WITH GEOMETIC IMPROVEMENT OF SINGLE LANE TO 2- LANE WITH PAVED SHOULDER CONFIGURATION,,MoRTH,2017-11,2019-11,,283.51,,278.51,100.00,2025-06,FR_JUNE_2025.pdf
1533,N24000778,,,RECONSTRUCTION WITH GEOMETRIC IMPROVEMENT OF EXISTING SINGLE/INTERMEDIATE LANE TO 2LANE WITH PAVED S,,MoRTH,2017-11,2019-11,,266.52,,250.34,100.00,2025-06,FR_JUNE_2025.pdf
1534,N24000779,,,RECONSTRUCTION WITH GEOMETRIC IMPROVEMENT OF EXISTING SINGLE/INTERMEDIATE LANE TO 2 LANE WITH EAR,,MoRTH,2018-02,2020-02,,418.88,,339.71,94.00,2025-06,FR_JUNE_2025.pdf
